% Model:              Sample_ExBprobe_.mph
% Version:            COMSOL 6.3.0.290
% Date:               Mar 17 2026, 17:05
% Dimension:          3
% Nodes:              24321
% Expressions:        6
% Description:        x-coordinate, y-coordinate, z-coordinate, Magnetic flux density, x-component, Magnetic flux density, y-component, Magnetic flux density, z-component
% Length unit:        m
% x (m),y (m),z (m),mfnc.Bx (T),mfnc.By (T),mfnc.Bz (T)
0.0040000,2.1684E-19,0.047000,0.041382,-1.3469E-4,-0.050725
0.0050000,-4.4385E-19,0.047000,0.044754,4.7902E-5,-0.064299
-0.0050000,0.0010000,0.047000,0.044413,7.3452E-4,0.063482
-0.0040000,0.0010000,0.047000,0.041526,7.6375E-4,0.050128
-0.0030000,0.0010000,0.047000,0.039166,5.7087E-4,0.037067
-0.0020000,0.0010000,0.047000,0.038480,4.7280E-4,0.024592
-0.0010000,0.0010000,0.047000,0.037676,2.1992E-4,0.012238
2.7105E-20,0.0010000,0.047000,0.037761,-4.2497E-5,6.1674E-5
0.0010000,0.0010000,0.047000,0.038264,-3.2427E-4,-0.011681
0.0020000,0.0010000,0.047000,0.038485,-4.5449E-4,-0.024349
0.0030000,0.0010000,0.047000,0.039494,-5.8753E-4,-0.037152
0.0040000,0.0010000,0.047000,0.041180,-8.5968E-4,-0.050654
0.0050000,0.0010000,0.047000,0.044976,-6.9749E-4,-0.064294
-0.0050000,0.0020000,0.047000,0.043835,0.0019576,0.063617
-0.0040000,0.0020000,0.047000,0.041499,0.0018977,0.049613
-0.0030000,0.0020000,0.047000,0.038975,0.0013872,0.036760
-0.0020000,0.0020000,0.047000,0.038101,9.4198E-4,0.024275
-0.0010000,0.0020000,0.047000,0.037388,5.0666E-4,0.011853
-4.8789E-19,0.0020000,0.047000,0.037332,-2.8720E-5,-2.4635E-5
0.0010000,0.0020000,0.047000,0.037394,-2.6389E-4,-0.011504
0.0020000,0.0020000,0.047000,0.038084,-0.0011321,-0.024206
0.0030000,0.0020000,0.047000,0.039614,-0.0013422,-0.036918
0.0040000,0.0020000,0.047000,0.041537,-0.0012812,-0.050775
0.0050000,0.0020000,0.047000,0.043388,-0.0018151,-0.064495
-0.0050000,0.0030000,0.047000,0.043386,0.0027164,0.062876
-0.0040000,0.0030000,0.047000,0.040838,0.0021901,0.048852
-0.0030000,0.0030000,0.047000,0.038849,0.0015811,0.036194
-0.0020000,0.0030000,0.047000,0.037656,0.0012429,0.023843
-0.0010000,0.0030000,0.047000,0.036853,5.6370E-4,0.011865
-1.0842E-19,0.0030000,0.047000,0.036797,2.8316E-5,-1.2480E-5
0.0010000,0.0030000,0.047000,0.036666,-4.8229E-4,-0.012025
0.0020000,0.0030000,0.047000,0.037638,-9.0409E-4,-0.024090
0.0030000,0.0030000,0.047000,0.039045,-0.0017983,-0.036615
0.0040000,0.0030000,0.047000,0.040902,-0.0023134,-0.049738
0.0050000,0.0030000,0.047000,0.043165,-0.0029500,-0.063433
-0.0050000,0.0040000,0.047000,0.043045,0.0036377,0.061832
-0.0040000,0.0040000,0.047000,0.039608,0.0028342,0.047890
-0.0030000,0.0040000,0.047000,0.038400,0.0023849,0.035586
-0.0020000,0.0040000,0.047000,0.036921,0.0016131,0.023496
-0.0010000,0.0040000,0.047000,0.036149,8.1700E-4,0.011627
-2.7105E-19,0.0040000,0.047000,0.036063,-1.0912E-5,-2.1698E-4
0.0010000,0.0040000,0.047000,0.036311,-6.9223E-4,-0.011784
0.0020000,0.0040000,0.047000,0.036587,-0.0012484,-0.023710
0.0030000,0.0040000,0.047000,0.038420,-0.0023059,-0.035682
0.0040000,0.0040000,0.047000,0.040387,-0.0033283,-0.049053
0.0050000,0.0040000,0.047000,0.042942,-0.0040848,-0.062370
-0.0050000,0.0050000,0.047000,0.042703,0.0045591,0.060787
-0.0040000,0.0050000,0.047000,0.039159,0.0036380,0.047282
-0.0030000,0.0050000,0.047000,0.037595,0.0027664,0.035255
-0.0020000,0.0050000,0.047000,0.036090,0.0019360,0.023297
-0.0010000,0.0050000,0.047000,0.035321,9.6201E-4,0.011264
1.0842E-19,0.0050000,0.047000,0.035078,-4.5186E-6,-4.0908E-4
0.0010000,0.0050000,0.047000,0.035510,-6.9915E-4,-0.011664
0.0020000,0.0050000,0.047000,0.035210,-0.0019633,-0.023162
0.0030000,0.0050000,0.047000,0.037516,-0.0026793,-0.034974
0.0040000,0.0050000,0.047000,0.039417,-0.0034580,-0.046877
0.0050000,0.0050000,0.047000,0.043302,-0.0038666,-0.061361
-0.0050000,-0.0050000,0.048000,0.027975,-0.0028302,0.062490
-0.0040000,-0.0050000,0.048000,0.026580,-0.0025380,0.049067
-0.0030000,-0.0050000,0.048000,0.025246,-0.0017715,0.036072
-0.0020000,-0.0050000,0.048000,0.023913,-0.0012843,0.023704
-0.0010000,-0.0050000,0.048000,0.023813,-7.5523E-4,0.011866
-1.0842E-19,-0.0050000,0.048000,0.023692,-1.5001E-4,-1.5332E-4
0.0010000,-0.0050000,0.048000,0.023437,6.6043E-4,-0.011693
0.0020000,-0.0050000,0.048000,0.024370,0.0013565,-0.023858
0.0030000,-0.0050000,0.048000,0.025443,0.0018982,-0.036664
0.0040000,-0.0050000,0.048000,0.026501,0.0024146,-0.049358
0.0050000,-0.0050000,0.048000,0.027560,0.0029310,-0.062053
-0.0050000,-0.0040000,0.048000,0.028486,-0.0025481,0.063810
-0.0040000,-0.0040000,0.048000,0.026795,-0.0018023,0.049900
-0.0030000,-0.0040000,0.048000,0.025909,-0.0017404,0.036736
-0.0020000,-0.0040000,0.048000,0.024442,-9.3582E-4,0.024204
-0.0010000,-0.0040000,0.048000,0.024340,-4.8370E-4,0.012329
-1.0842E-19,-0.0040000,0.048000,0.024286,1.1748E-4,3.9920E-4
0.0010000,-0.0040000,0.048000,0.024266,5.5700E-4,-0.012385
0.0020000,-0.0040000,0.048000,0.024842,9.4594E-4,-0.024176
0.0030000,-0.0040000,0.048000,0.025918,0.0013308,-0.037287
0.0040000,-0.0040000,0.048000,0.026994,0.0017156,-0.050397
0.0050000,-0.0040000,0.048000,0.028886,0.0023464,-0.064554
-0.0050000,-0.0030000,0.048000,0.028352,-0.0019047,0.064670
-0.0040000,-0.0030000,0.048000,0.027451,-0.0017526,0.050934
-0.0030000,-0.0030000,0.048000,0.026064,-0.0013292,0.037434
-0.0020000,-0.0030000,0.048000,0.025114,-9.7435E-4,0.024549
-0.0010000,-0.0030000,0.048000,0.024941,-4.6343E-4,0.012432
5.4210E-20,-0.0030000,0.048000,0.024621,-1.8309E-4,-2.4914E-4
0.0010000,-0.0030000,0.048000,0.024814,5.5870E-4,-0.012102
0.0020000,-0.0030000,0.048000,0.025065,0.0010249,-0.024512
0.0030000,-0.0030000,0.048000,0.025928,0.0016299,-0.037601
0.0040000,-0.0030000,0.048000,0.027272,0.0013195,-0.050753
0.0050000,-0.0030000,0.048000,0.029143,0.0017437,-0.065069
-0.0050000,-0.0020000,0.048000,0.029283,-0.0011642,0.065584
-0.0040000,-0.0020000,0.048000,0.027491,-8.2975E-4,0.051696
-0.0030000,-0.0020000,0.048000,0.026464,-8.7702E-4,0.037866
-0.0020000,-0.0020000,0.048000,0.025301,-0.0010163,0.024242
-0.0010000,-0.0020000,0.048000,0.025080,-5.2215E-4,0.011758
-2.7105E-20,-0.0020000,0.048000,0.025346,1.2941E-5,1.8840E-5
0.0010000,-0.0020000,0.048000,0.025361,5.6041E-4,-0.011818
0.0020000,-0.0020000,0.048000,0.025339,0.0010462,-0.024276
0.0030000,-0.0020000,0.048000,0.025262,-2.3885E-4,-0.037558
0.0040000,-0.0020000,0.048000,0.027607,0.0010956,-0.051595
0.0050000,-0.0020000,0.048000,0.029568,0.0010304,-0.066288
-0.0050000,-0.0010000,0.048000,0.029528,-6.9569E-4,0.066036
-0.0040000,-0.0010000,0.048000,0.027672,-5.1751E-4,0.051780
-0.0030000,-0.0010000,0.048000,0.025603,-6.9804E-4,0.037639
-0.0020000,-0.0010000,0.048000,0.025797,-5.1743E-4,0.024171
-0.0010000,-0.0010000,0.048000,0.025180,-3.2693E-4,0.011272
-1.0842E-19,-0.0010000,0.048000,0.025844,-2.0928E-4,-5.8701E-5
0.0010000,-0.0010000,0.048000,0.026100,2.3446E-5,-0.011602
0.0020000,-0.0010000,0.048000,0.025569,0.0013622,-0.024793
0.0030000,-0.0010000,0.048000,0.026084,3.3275E-4,-0.037570
0.0040000,-0.0010000,0.048000,0.027903,6.1485E-4,-0.051816
0.0050000,-0.0010000,0.048000,0.028589,4.9819E-4,-0.066718
-0.0050000,4.8789E-19,0.048000,0.029216,4.8937E-4,0.066115
-0.0040000,1.6263E-19,0.048000,0.027790,4.0517E-5,0.051715
-0.0030000,2.1684E-19,0.048000,0.026261,3.6088E-5,0.037149
-0.0020000,0.0000,0.048000,0.025778,7.2043E-5,0.024137
-0.0010000,5.4210E-20,0.048000,0.025370,-1.3692E-4,0.011089
2.7105E-20,-1.6263E-19,0.048000,0.026040,3.0323E-6,-3.1382E-4
0.0010000,2.7105E-20,0.048000,0.026337,4.9604E-4,-0.012225
0.0020000,4.5401E-19,0.048000,0.024840,-2.2950E-4,-0.023449
0.0030000,0.0000,0.048000,0.026041,7.9717E-5,-0.037602
0.0040000,-1.0842E-19,0.048000,0.027804,-7.7040E-5,-0.051664
0.0050000,0.0000,0.048000,0.030735,7.4871E-5,-0.065955
-0.0050000,0.0010000,0.048000,0.029641,5.1723E-4,0.066000
-0.0040000,0.0010000,0.048000,0.027765,6.9192E-4,0.051676
-0.0030000,0.0010000,0.048000,0.026636,6.9820E-4,0.036670
-0.0020000,0.0010000,0.048000,0.025806,9.7335E-4,0.024375
-0.0010000,0.0010000,0.048000,0.025008,5.8278E-4,0.011232
-1.6263E-19,0.0010000,0.048000,0.025806,3.2634E-4,-3.0933E-4
0.0010000,0.0010000,0.048000,0.025904,-4.3569E-4,-0.011886
0.0020000,0.0010000,0.048000,0.025813,-8.6901E-4,-0.023543
0.0030000,0.0010000,0.048000,0.026081,-6.1939E-4,-0.037759
0.0040000,0.0010000,0.048000,0.027647,-9.2166E-4,-0.051445
0.0050000,0.0010000,0.048000,0.029602,-0.0010471,-0.065119
-0.0050000,0.0020000,0.048000,0.029364,0.0014972,0.065498
-0.0040000,0.0020000,0.048000,0.027953,0.0010249,0.051353
-0.0030000,0.0020000,0.048000,0.027688,3.9074E-5,0.036135
-0.0020000,0.0020000,0.048000,0.025429,6.0872E-4,0.025134
-0.0010000,0.0020000,0.048000,0.024725,3.2530E-4,0.012128
1.0842E-19,0.0020000,0.048000,0.025176,6.5058E-5,-8.9100E-5
0.0010000,0.0020000,0.048000,0.025325,-3.6379E-4,-0.012137
0.0020000,0.0020000,0.048000,0.025173,-5.7148E-4,-0.024300
0.0030000,0.0020000,0.048000,0.026274,-9.1271E-4,-0.037962
0.0040000,0.0020000,0.048000,0.027354,-8.8972E-4,-0.051316
0.0050000,0.0020000,0.048000,0.029462,-9.1414E-4,-0.065531
-0.0050000,0.0030000,0.048000,0.029039,0.0016716,0.064612
-0.0040000,0.0030000,0.048000,0.027926,0.0014809,0.050464
-0.0030000,0.0030000,0.048000,0.026156,9.2545E-4,0.037702
-0.0020000,0.0030000,0.048000,0.025170,8.1114E-4,0.024837
-0.0010000,0.0030000,0.048000,0.024975,5.7585E-4,0.012282
5.4210E-20,0.0030000,0.048000,0.024704,1.0635E-4,2.7379E-5
0.0010000,0.0030000,0.048000,0.024949,-8.5558E-4,-0.011990
0.0020000,0.0030000,0.048000,0.024638,-0.0010622,-0.024366
0.0030000,0.0030000,0.048000,0.026021,-0.0012286,-0.037329
0.0040000,0.0030000,0.048000,0.027377,-0.0014471,-0.050886
0.0050000,0.0030000,0.048000,0.029056,-0.0017293,-0.065513
-0.0050000,0.0040000,0.048000,0.028697,0.0025930,0.063567
-0.0040000,0.0040000,0.048000,0.026502,0.0020512,0.049670
-0.0030000,0.0040000,0.048000,0.025810,0.0017051,0.036800
-0.0020000,0.0040000,0.048000,0.024888,0.0013274,0.024241
-0.0010000,0.0040000,0.048000,0.024305,4.5378E-4,0.012175
-1.9651E-19,0.0040000,0.048000,0.024233,-2.5983E-4,2.9421E-5
0.0010000,0.0040000,0.048000,0.024217,-4.5819E-4,-0.012199
0.0020000,0.0040000,0.048000,0.024712,-9.9985E-4,-0.024430
0.0030000,0.0040000,0.048000,0.025707,-0.0015015,-0.036911
0.0040000,0.0040000,0.048000,0.026942,-0.0016299,-0.049624
0.0050000,0.0040000,0.048000,0.030327,-0.0013766,-0.062051
-0.0050000,0.0050000,0.048000,0.027804,0.0032867,0.062125
-0.0040000,0.0050000,0.048000,0.026156,0.0028309,0.048768
-0.0030000,0.0050000,0.048000,0.025443,0.0020865,0.035708
-0.0020000,0.0050000,0.048000,0.024185,0.0014813,0.023556
-0.0010000,0.0050000,0.048000,0.023282,7.2197E-4,0.011992
-2.1684E-19,0.0050000,0.048000,0.023599,6.5253E-5,7.1394E-5
0.0010000,0.0050000,0.048000,0.023775,-5.6963E-4,-0.011971
0.0020000,0.0050000,0.048000,0.023786,-0.0011968,-0.023644
0.0030000,0.0050000,0.048000,0.025325,-0.0020671,-0.036055
0.0040000,0.0050000,0.048000,0.026620,-0.0022144,-0.048853
0.0050000,0.0050000,0.048000,0.027430,-0.0023895,-0.061980
-0.0050000,-0.0050000,0.049000,0.013111,-4.2743E-4,0.063378
-0.0040000,-0.0050000,0.049000,0.013328,-0.0012592,0.049648
-0.0030000,-0.0050000,0.049000,0.012507,-9.8149E-4,0.036449
-0.0020000,-0.0050000,0.049000,0.011943,-6.5874E-4,0.024104
-0.0010000,-0.0050000,0.049000,0.011797,-1.6164E-4,0.012052
-2.1684E-19,-0.0050000,0.049000,0.011798,2.2572E-4,1.0553E-4
0.0010000,-0.0050000,0.049000,0.011767,9.6465E-5,-0.012100
0.0020000,-0.0050000,0.049000,0.012052,7.1694E-4,-0.024131
0.0030000,-0.0050000,0.049000,0.012436,9.4032E-4,-0.036642
0.0040000,-0.0050000,0.049000,0.013459,0.0012761,-0.049781
0.0050000,-0.0050000,0.049000,0.013947,0.0015316,-0.063718
-0.0050000,-0.0040000,0.049000,0.014673,-9.3964E-4,0.065076
-0.0040000,-0.0040000,0.049000,0.013559,-0.0010758,0.050904
-0.0030000,-0.0040000,0.049000,0.012733,-9.3659E-4,0.037481
-0.0020000,-0.0040000,0.049000,0.012194,-4.6363E-4,0.024822
-0.0010000,-0.0040000,0.049000,0.012195,-2.4154E-4,0.012173
0.0000,-0.0040000,0.049000,0.011938,1.0475E-4,-8.3332E-5
0.0010000,-0.0040000,0.049000,0.011938,1.4049E-4,-0.012247
0.0020000,-0.0040000,0.049000,0.012246,5.7850E-5,-0.024683
0.0030000,-0.0040000,0.049000,0.012807,8.0166E-4,-0.037554
0.0040000,-0.0040000,0.049000,0.013883,0.0011865,-0.050664
0.0050000,-0.0040000,0.049000,0.014403,0.0012385,-0.064752
-0.0050000,-0.0030000,0.049000,0.014459,-7.9843E-4,0.065949
-0.0040000,-0.0030000,0.049000,0.013559,-6.3134E-4,0.051822
-0.0030000,-0.0030000,0.049000,0.012927,-6.5905E-4,0.038339
-0.0020000,-0.0030000,0.049000,0.012373,-8.2563E-4,0.025441
-0.0010000,-0.0030000,0.049000,0.012101,-2.5868E-4,0.012705
-5.4210E-20,-0.0030000,0.049000,0.012529,-2.1286E-4,1.0109E-4
0.0010000,-0.0030000,0.049000,0.011855,9.4242E-4,-0.012417
0.0020000,-0.0030000,0.049000,0.012706,6.9340E-4,-0.025159
0.0030000,-0.0030000,0.049000,0.012754,4.0117E-4,-0.038385
0.0040000,-0.0030000,0.049000,0.013631,5.3328E-4,-0.051703
0.0050000,-0.0030000,0.049000,0.014868,6.4590E-4,-0.065958
-0.0050000,-0.0020000,0.049000,0.015021,-7.6596E-4,0.066643
-0.0040000,-0.0020000,0.049000,0.013639,-6.9535E-4,0.052562
-0.0030000,-0.0020000,0.049000,0.012590,-0.0010471,0.039099
-0.0020000,-0.0020000,0.049000,0.012334,-0.0023301,0.024469
-0.0010000,-0.0020000,0.049000,0.012482,-0.0023179,0.011529
2.7105E-20,-0.0020000,0.049000,0.013683,3.7503E-4,-5.1335E-5
0.0010000,-0.0020000,0.049000,0.012530,9.4556E-4,-0.012010
0.0020000,-0.0020000,0.049000,0.011845,6.6604E-4,-0.025958
0.0030000,-0.0020000,0.049000,0.013186,7.9251E-4,-0.038977
0.0040000,-0.0020000,0.049000,0.013216,8.2632E-4,-0.052377
0.0050000,-0.0020000,0.049000,0.014955,6.2270E-4,-0.066549
-0.0050000,-0.0010000,0.049000,0.014925,-3.1329E-4,0.067090
-0.0040000,-0.0010000,0.049000,0.013417,-1.8602E-4,0.052677
-0.0030000,-0.0010000,0.049000,0.012447,-2.9039E-4,0.039094
-0.0020000,-0.0010000,0.049000,0.013372,-0.0031034,0.020787
-0.0010000,-0.0010000,0.049000,0.014970,2.5561E-4,0.010450
0.0000,-0.0010000,0.049000,0.014549,-1.2906E-4,5.5183E-4
0.0010000,-0.0010000,0.049000,0.014631,6.8428E-4,-0.010051
0.0020000,-0.0010000,0.049000,0.0083178,0.0014044,-0.023029
0.0030000,-0.0010000,0.049000,0.013133,0.0017482,-0.040399
0.0040000,-0.0010000,0.049000,0.013794,1.9038E-4,-0.052792
0.0050000,-0.0010000,0.049000,0.015531,5.2293E-4,-0.067136
-0.0050000,0.0000,0.049000,0.015089,-9.1241E-5,0.067300
-0.0040000,2.9816E-19,0.049000,0.014010,-1.9451E-4,0.053227
-0.0030000,1.0842E-19,0.049000,0.0096804,-4.4304E-4,0.039527
-0.0020000,-2.1684E-19,0.049000,0.011787,-1.7605E-4,0.022676
-0.0010000,8.1315E-20,0.049000,0.014300,-4.2171E-4,0.010414
-1.3553E-20,1.3553E-19,0.049000,0.014253,-1.6029E-6,5.4720E-4
0.0010000,1.3553E-19,0.049000,0.019201,0.0012635,-0.0083973
0.0020000,-1.3553E-20,0.049000,0.0087045,-0.0014669,-0.021440
0.0030000,0.0000,0.049000,0.011978,2.9918E-4,-0.039459
0.0040000,-1.6263E-19,0.049000,0.013935,1.9184E-4,-0.053198
0.0050000,-1.0842E-19,0.049000,0.015396,1.0943E-4,-0.067373
-0.0050000,0.0010000,0.049000,0.014463,7.0403E-4,0.067114
-0.0040000,0.0010000,0.049000,0.013782,2.3603E-4,0.052771
-0.0030000,0.0010000,0.049000,0.0089697,0.0018955,0.040441
-0.0020000,0.0010000,0.049000,0.013336,0.0016232,0.021524
-0.0010000,0.0010000,0.049000,0.013666,0.0026661,0.0099592
-2.7105E-20,0.0010000,0.049000,0.014437,5.9767E-5,3.3516E-4
0.0010000,0.0010000,0.049000,0.014247,-9.6836E-5,-0.011122
0.0020000,0.0010000,0.049000,0.0091813,-7.5209E-4,-0.023324
0.0030000,0.0010000,0.049000,0.010984,7.2040E-4,-0.040380
0.0040000,0.0010000,0.049000,0.014345,-0.0010203,-0.052801
0.0050000,0.0010000,0.049000,0.014915,-7.9957E-4,-0.067338
-0.0050000,0.0020000,0.049000,0.014892,6.0226E-4,0.067221
-0.0040000,0.0020000,0.049000,0.013888,4.6817E-4,0.052314
-0.0030000,0.0020000,0.049000,0.013745,9.3118E-4,0.038576
-0.0020000,0.0020000,0.049000,0.012081,0.0017450,0.024317
-0.0010000,0.0020000,0.049000,0.013341,0.0011712,0.011357
-2.7105E-20,0.0020000,0.049000,0.013436,-4.7731E-5,6.8591E-5
0.0010000,0.0020000,0.049000,0.013706,-0.0010489,-0.011301
0.0020000,0.0020000,0.049000,0.0093249,-0.0035128,-0.025536
0.0030000,0.0020000,0.049000,0.012905,-4.1934E-4,-0.038826
0.0040000,0.0020000,0.049000,0.014144,-1.4133E-4,-0.052168
0.0050000,0.0020000,0.049000,0.014952,-5.6276E-4,-0.066645
-0.0050000,0.0030000,0.049000,0.014691,6.2692E-4,0.066347
-0.0040000,0.0030000,0.049000,0.013892,2.9453E-4,0.051878
-0.0030000,0.0030000,0.049000,0.012945,9.3810E-4,0.037967
-0.0020000,0.0030000,0.049000,0.012573,5.6632E-4,0.025225
-0.0010000,0.0030000,0.049000,0.012455,7.2823E-4,0.012048
0.0000,0.0030000,0.049000,0.012565,2.2283E-4,-5.9021E-5
0.0010000,0.0030000,0.049000,0.012573,-8.1506E-4,-0.012263
0.0020000,0.0030000,0.049000,0.012256,-7.5524E-4,-0.025271
0.0030000,0.0030000,0.049000,0.012848,-5.6656E-4,-0.038194
0.0040000,0.0030000,0.049000,0.014316,-8.7019E-4,-0.051447
0.0050000,0.0030000,0.049000,0.013887,-0.0010789,-0.065680
-0.0050000,0.0040000,0.049000,0.013843,0.0012344,0.064726
-0.0040000,0.0040000,0.049000,0.013818,0.0011604,0.050692
-0.0030000,0.0040000,0.049000,0.012940,8.0295E-4,0.037651
-0.0020000,0.0040000,0.049000,0.012455,5.9366E-4,0.024903
-0.0010000,0.0040000,0.049000,0.011872,3.0645E-4,0.012392
5.4210E-20,0.0040000,0.049000,0.012031,8.0548E-6,-1.0506E-5
0.0010000,0.0040000,0.049000,0.012006,-3.5741E-4,-0.012234
0.0020000,0.0040000,0.049000,0.012247,-6.4144E-4,-0.024789
0.0030000,0.0040000,0.049000,0.012677,-7.9738E-4,-0.037468
0.0040000,0.0040000,0.049000,0.013834,-7.7536E-4,-0.050738
0.0050000,0.0040000,0.049000,0.015101,-0.0012366,-0.065661
-0.0050000,0.0050000,0.049000,0.013785,0.0016561,0.063308
-0.0040000,0.0050000,0.049000,0.012770,0.0011735,0.049498
-0.0030000,0.0050000,0.049000,0.012724,9.6472E-4,0.036500
-0.0020000,0.0050000,0.049000,0.012200,7.7043E-4,0.023835
-0.0010000,0.0050000,0.049000,0.011573,3.0890E-4,0.012015
2.7105E-20,0.0050000,0.049000,0.011540,-2.3559E-5,7.4048E-5
0.0010000,0.0050000,0.049000,0.011925,-4.2713E-4,-0.011861
0.0020000,0.0050000,0.049000,0.011901,-4.1463E-4,-0.024152
0.0030000,0.0050000,0.049000,0.012651,-7.9061E-4,-0.036631
0.0040000,0.0050000,0.049000,0.013665,-9.8768E-4,-0.049583
0.0050000,0.0050000,0.049000,0.013685,-0.0012437,-0.063328
-0.0050000,-0.0050000,0.050000,-0.19615,0.042471,0.063549
-0.0040000,-0.0050000,0.050000,-0.21120,0.052630,0.048361
-0.0030000,-0.0050000,0.050000,-0.23484,0.058864,0.033287
-0.0020000,-0.0050000,0.050000,-0.26578,0.049945,0.022704
-0.0010000,-0.0050000,0.050000,-0.29362,0.036385,0.0040018
1.0122E-19,-0.0050000,0.050000,-0.30598,-1.5523E-4,-0.0037157
0.0010000,-0.0050000,0.050000,-0.29079,-0.028101,-0.012453
0.0020000,-0.0050000,0.050000,-0.27151,-0.052402,-0.017717
0.0030000,-0.0050000,0.050000,-0.23257,-0.058005,-0.031833
0.0040000,-0.0050000,0.050000,-0.21305,-0.051272,-0.043421
0.0050000,-0.0050000,0.050000,-0.19548,-0.041388,-0.065134
-0.0050000,-0.0040000,0.050000,-0.18003,0.051807,0.067943
-0.0040000,-0.0040000,0.050000,-0.19814,0.070204,0.051015
-0.0030000,-0.0040000,0.050000,-0.23161,0.080681,0.037565
-0.0020000,-0.0040000,0.050000,-0.27178,0.089006,0.021383
-0.0010000,-0.0040000,0.050000,-0.33286,0.050997,0.011656
1.5077E-19,-0.0040000,0.050000,-0.34665,0.0039642,0.0028703
0.0010000,-0.0040000,0.050000,-0.32230,-0.057662,-0.019344
0.0020000,-0.0040000,0.050000,-0.28140,-0.080864,-0.026147
0.0030000,-0.0040000,0.050000,-0.22305,-0.090759,-0.033718
0.0040000,-0.0040000,0.050000,-0.20401,-0.077187,-0.045800
0.0050000,-0.0040000,0.050000,-0.17721,-0.052930,-0.057004
-0.0050000,-0.0030000,0.050000,-0.15993,0.056833,0.067873
-0.0040000,-0.0030000,0.050000,-0.17599,0.081093,0.044174
-0.0030000,-0.0030000,0.050000,-0.21275,0.10798,0.038820
-0.0020000,-0.0030000,0.050000,-0.28920,0.10871,0.035729
-0.0010000,-0.0030000,0.050000,-0.37713,0.080216,0.029781
-2.7105E-20,-0.0030000,0.050000,-0.42198,6.7871E-4,0.0015123
0.0010000,-0.0030000,0.050000,-0.38915,-0.075655,-0.020360
0.0020000,-0.0030000,0.050000,-0.29121,-0.10990,-0.035677
0.0030000,-0.0030000,0.050000,-0.21025,-0.10085,-0.046801
0.0040000,-0.0030000,0.050000,-0.17976,-0.076473,-0.052098
0.0050000,-0.0030000,0.050000,-0.15821,-0.053088,-0.072054
-0.0050000,-0.0020000,0.050000,-0.13860,0.051331,0.063703
-0.0040000,-0.0020000,0.050000,-0.14929,0.078882,0.047400
-0.0030000,-0.0020000,0.050000,-0.18376,0.11228,0.057740
-0.0020000,-0.0020000,0.050000,-0.0094123,-0.010414,0.013845
-0.0010000,-0.0020000,0.050000,0.0019638,-0.0041604,0.0054668
-6.7763E-20,-0.0020000,0.050000,0.0073670,-9.1494E-4,-0.0011531
0.0010000,-0.0020000,0.050000,5.6942E-4,0.0043600,-0.0028292
0.0020000,-0.0020000,0.050000,-0.0073520,0.0073775,-0.0050375
0.0030000,-0.0020000,0.050000,-0.18151,-0.10547,-0.058218
0.0040000,-0.0020000,0.050000,-0.15608,-0.076725,-0.061699
0.0050000,-0.0020000,0.050000,-0.14385,-0.054801,-0.073411
-0.0050000,-0.0010000,0.050000,-0.12044,0.031805,0.074329
-0.0040000,-0.0010000,0.050000,-0.11482,0.058101,0.045709
-0.0030000,-0.0010000,0.050000,-0.17097,0.054754,0.073604
-0.0020000,-0.0010000,0.050000,-0.0045782,-0.0036396,0.014046
-0.0010000,-0.0010000,0.050000,0.0051470,-5.5621E-4,0.0059783
4.0658E-20,-0.0010000,0.050000,0.0065080,3.6852E-4,-7.5915E-4
0.0010000,-0.0010000,0.050000,0.0027393,0.0011456,-0.0043274
0.0020000,-0.0010000,0.050000,-0.0047395,0.0033162,-0.0057696
0.0030000,-0.0010000,0.050000,-0.16475,-0.070278,-0.080007
0.0040000,-0.0010000,0.050000,-0.13408,-0.055745,-0.050664
0.0050000,-0.0010000,0.050000,-0.11458,-0.035685,-0.064633
-0.0050000,-1.3553E-20,0.050000,-0.10914,0.0071316,0.058624
-0.0040000,5.4210E-20,0.050000,-0.11245,-0.0016214,0.061313
-0.0030000,-6.1630E-33,0.050000,-0.15807,-0.010570,0.074372
-0.0020000,5.4210E-20,0.050000,-0.0023110,-0.0012125,0.0094129
-0.0010000,-1.5416E-19,0.050000,0.0051397,5.4061E-4,0.0080860
5.0822E-21,4.0658E-20,0.050000,0.0069833,-1.1016E-4,-0.0010909
0.0010000,1.3553E-19,0.050000,0.0042835,0.0010780,-0.0089418
0.0020000,5.4210E-20,0.050000,-0.0041488,0.0020732,-0.0073899
0.0030000,5.7375E-19,0.050000,-0.17881,0.058714,-0.12621
0.0040000,-2.0050E-22,0.050000,-0.11007,-5.6349E-4,-0.060752
0.0050000,5.4210E-20,0.050000,-0.11585,0.0014881,-0.067482
-0.0050000,0.0010000,0.050000,-0.12045,-0.033804,0.058328
-0.0040000,0.0010000,0.050000,-0.11517,-0.043823,0.057143
-0.0030000,0.0010000,0.050000,-0.16087,-0.060330,0.080629
-0.0020000,0.0010000,0.050000,-0.0031145,0.0029459,0.010719
-0.0010000,0.0010000,0.050000,0.0046613,6.6030E-4,0.0068997
5.8218E-20,0.0010000,0.050000,0.0078532,8.0204E-4,0.0017251
0.0010000,0.0010000,0.050000,0.0037361,-0.0024828,-0.0080069
0.0020000,0.0010000,0.050000,-0.0053661,-0.0035648,-0.0046793
0.0030000,0.0010000,0.050000,-0.19850,0.050358,-0.078072
0.0040000,0.0010000,0.050000,-0.10676,0.062917,-0.046010
